participant;percentage;time;pos_x_right;pos_y_right;dil_right;pos_x_left;pos_y_left;dil_left;brightness;fov;trial;;
Marion;30;5.58;-0.01973209;-0.03165916;5.687286;0.0486998;-0.023628;5.880936;1;-1;1;;
Marion;30;5.6;-0.01893112;-0.03034645;5.7323;0.05152649;-0.02115029;5.966995;1;-1;1;;
Marion;30;5.62;-0.01868063;-0.02771422;5.786621;0.04801852;-0.02555278;5.788315;1;-1;1;;
Marion;30;5.64;-0.02040064;-0.03259921;5.806671;0.05464;-0.02166122;5.871155;1;-1;1;;
Marion;30;5.66;-0.01651978;-0.03048387;5.812286;0.05381542;-0.01973617;5.930038;1;-1;1;;
Marion;30;5.68;-0.01623541;-0.0295262;5.778549;0.05404365;-0.02433819;5.787308;1;-1;1;;
Marion;30;5.7;-0.01740244;-0.03175822;5.74556;0.05447334;-0.01874378;5.969513;1;-1;1;;
Marion;30;5.72;-0.005003661;-0.02840203;5.893967;0.05701256;-0.01934654;5.909912;1;-1;1;;
Marion;30;5.74;-0.01726723;-0.02628553;5.689224;0.05086708;-0.02170902;5.83934;1;-1;1;;
Marion;30;5.76;-0.02135366;-0.02311894;5.655441;0.04699171;-0.01652104;5.881866;1;-1;1;;
Marion;30;5.78;-0.02135366;-0.02311897;5.655441;0.04699171;-0.01652104;5.881866;1;-1;1;;
Marion;30;5.8;-0.04355615;0.03924471;5.434052;0.04777086;-0.01134595;5.85228;1;-1;1;;
Marion;30;5.82;-0.04318917;0.06714708;5.90625;0.03988868;0.08060247;6.055405;1;-1;1;;
Marion;30;5.84;-0.0467988;0.07090759;5.933334;0.04507238;-0.004609078;5.81073;1;-1;1;;
Marion;30;5.86;-0.04874575;0.06928444;5.804443;0.03988922;0.08012122;6.082474;1;-1;1;;
Marion;30;5.88;-0.04587352;0.06874496;5.915253;0.03904873;0.08032429;6.042007;1;-1;1;;
Marion;30;5.9;-0.05644909;0.07311738;5.937531;0.03869653;0.07638532;6.07338;1;-1;1;;
Marion;30;5.92;-0.05700269;0.03974795;5.516006;0.04711252;-0.01740173;5.724838;1;-1;1;;
Marion;30;5.94;-0.05740622;0.03957778;5.509079;0.04650861;-0.01488355;5.772781;1;-1;1;;
Marion;30;5.96;-0.05328217;0.03965634;5.577576;0.0453459;-0.01795399;5.777863;1;-1;1;;
Marion;30;5.98;-0.05328187;0.03965634;5.577576;0.04534608;-0.01795399;5.777863;1;-1;1;;
Marion;30;6;-0.01844245;-0.02487102;5.780792;0.04837137;-0.01853794;5.82608;1;-1;1;;
Marion;30;6.02;-0.01842609;-0.02525899;5.809082;0.04961956;-0.0152005;5.697403;1;-1;1;;
Marion;30;6.04;-0.001177251;-0.02526867;5.723267;0.06405604;-0.01820391;5.779205;1;-1;1;;
Marion;30;6.06;-0.002068996;-0.02577484;5.751038;0.06708121;-0.01908737;5.735443;1;-1;1;;
Marion;30;6.08;-0.0002080798;-0.02647483;5.699783;0.06142914;-0.01294497;5.522064;1;-1;1;;
Marion;30;6.1;0.0006548762;-0.03102356;5.737976;0.06165671;-0.02142492;5.658051;1;-1;1;;
Marion;30;6.12;0.002017975;-0.03109428;5.804932;0.05786365;-0.01845238;5.553345;1;-1;1;;
Marion;30;6.14;0.001543403;-0.03467214;5.750183;0.0561282;-0.02350286;5.364822;1;-1;1;;
Marion;30;6.16;0.00332588;-0.03566003;5.724091;0.05773354;-0.01683068;5.602859;1;-1;1;;
Marion;30;6.18;-0.002257347;-0.03322607;5.802505;0.05693293;-0.0136694;5.421082;1;-1;1;;
Marion;30;6.2;0.002734959;-0.0345374;5.758591;0.05589169;-0.01544434;5.420151;1;-1;1;;
Marion;30;6.22;0.002565145;-0.03853312;5.860657;0.05520505;-0.01115263;5.365723;1;-1;1;;
Marion;30;6.24;0.002087235;-0.03741336;5.793961;0.05580866;-0.0158281;5.318359;1;-1;1;;
Marion;30;6.26;-0.004268736;-0.03132293;5.926651;0.04499507;-0.005415827;5.493835;1;-1;1;;
Marion;30;6.28;-0.004268825;-0.03132293;5.926651;0.04499477;-0.005415827;5.493835;1;-1;1;;
Marion;30;6.3;-0.008077204;-0.02970117;5.78717;0.04868829;-0.006520659;5.591263;1;-1;1;;
Marion;30;6.32;-0.008034438;-0.02916676;5.765015;0.04748374;-0.005102277;5.610291;1;-1;1;;
Marion;30;6.34;-0.01310387;-0.02506211;5.627762;0.04755449;-0.006830633;5.525879;1;-1;1;;
Marion;30;6.36;-0.01055801;-0.02604279;5.603882;0.04743564;-0.00760591;5.454971;1;-1;1;;
Marion;30;6.38;-0.01230246;-0.02826819;5.77066;0.04545152;-0.003173351;5.340179;1;-1;1;;
Marion;30;6.4;-0.006248027;-0.0245074;5.88974;0.0441649;-0.004489541;5.421143;1;-1;1;;
Marion;30;6.42;-0.01011175;-0.02321026;5.772537;0.04447204;0.003425181;5.472305;1;-1;1;;
Marion;30;6.44;-0.01223496;-0.02525958;5.709915;0.0418669;0.0007898211;5.295181;1;-1;1;;
Marion;30;6.46;-0.009436041;-0.02442005;5.855026;0.03786361;0.004353106;5.279343;1;-1;1;;
Marion;30;6.48;-0.009435833;-0.02442005;5.855026;0.03786355;0.004353106;5.279343;1;-1;1;;
Marion;30;6.5;-0.009599686;-0.02289754;5.804199;0.0458259;-0.00257656;5.620941;1;-1;1;;
Marion;30;6.52;-0.01191154;-0.01888764;5.861176;0.04253137;0.002273142;5.507996;1;-1;1;;
Marion;30;6.54;-0.00122273;-0.01548526;6.05426;0.03757507;0.00757432;5.280563;1;-1;1;;
Marion;30;6.56;-0.01125306;-0.01966521;6.000946;0.07745713;-0.07793099;5.599762;1;-1;1;;
Marion;30;6.58;-0.01291478;-0.01443249;5.86972;0.04847616;0.0161019;5.56311;1;-1;1;;
Marion;30;6.6;-0.01118347;-0.02066925;5.595444;0.04123586;-0.06630039;5.434753;1;-1;1;;
Marion;30;6.62;-0.02153125;-0.1501032;5.553604;0.0904423;-0.221637;4.229202;1;-1;1;;
Marion;30;6.64;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;6.66;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;6.68;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;6.7;-1;-0.125;-1;-1;-0.125;-1;1;-1;1;;
Marion;30;6.72;0.01400524;-0.01883754;4.407333;0.05515391;-0.06852698;4.544022;1;-1;1;;
Marion;30;6.74;0.0008673668;0.02178878;5.370895;0.04746276;-0.05542427;4.925049;1;-1;1;;
Marion;30;6.76;0.02281499;0.06486076;5.903152;0.05570519;-0.02228832;5.790131;1;-1;1;;
Marion;30;6.78;0.02281493;0.06486076;5.903152;0.05570513;-0.02228835;5.790131;1;-1;1;;
Marion;30;6.8;-0.00083372;0.06811816;5.998535;0.05378515;-0.01751569;5.84375;1;-1;1;;
Marion;30;6.82;-0.004977882;0.06579489;5.993698;0.05617726;-0.01757407;5.838837;1;-1;1;;
Marion;30;6.84;-0.0046148;-0.02645501;5.865341;0.05418468;-0.01856863;5.906906;1;-1;1;;
Marion;30;6.86;-0.007249266;-0.02583849;5.727859;0.05011213;-0.01707244;5.735489;1;-1;1;;
Marion;30;6.88;-0.005858243;-0.02664497;5.779984;0.05126119;-0.01774928;5.887711;1;-1;1;;
Marion;30;6.9;-0.0104894;-0.02734163;5.766098;0.05129117;-0.01918334;5.813385;1;-1;1;;
Marion;30;6.92;-0.01742223;-0.02934116;5.686218;0.05424106;-0.01950061;5.87413;1;-1;1;;
Marion;30;6.94;-0.01866311;-0.02779514;5.730621;0.05420309;-0.01616535;5.885956;1;-1;1;;
Marion;30;6.96;-0.0123626;-0.02846792;5.689011;0.04907626;-0.01275823;5.826721;1;-1;1;;
Marion;30;6.98;-0.01236257;-0.02846786;5.689011;0.04907644;-0.01275823;5.826721;1;-1;1;;
Marion;30;7;-0.01653305;-0.02247548;5.740433;0.05385983;-0.01686677;5.866394;1;-1;1;;
Marion;30;7.02;-0.01666263;-0.02390757;5.741287;0.05457085;-0.01936764;5.877289;1;-1;1;;
Marion;30;7.04;-0.0205327;-0.02226567;5.824783;0.0538857;-0.01530898;5.911346;1;-1;1;;
Marion;30;7.06;-0.01858228;-0.02214199;5.761169;0.05313587;-0.01125255;5.864609;1;-1;1;;
Marion;30;7.08;-0.02085245;-0.02315506;5.711441;0.05066109;-0.01094106;5.835327;1;-1;1;;
Marion;30;7.1;-0.02015883;-0.02275449;5.738663;0.05190945;-0.009693682;5.858078;1;-1;1;;
Marion;30;7.12;-0.02008608;-0.02246368;5.769272;0.05167019;-0.01074493;5.877594;1;-1;1;;
Marion;30;7.14;-0.01902777;-0.02165371;5.826736;0.05160564;-0.009773612;5.869827;1;-1;1;;
Marion;30;7.16;-0.01936147;-0.02487409;5.726883;0.05407214;-0.01668933;5.905197;1;-1;1;;
Marion;30;7.18;-0.01936144;-0.02487409;5.726883;0.05407214;-0.01668933;5.905197;1;-1;1;;
Marion;30;7.2;-0.01942641;-0.02465886;5.736542;0.05152076;-0.01652876;5.86673;1;-1;1;;
Marion;30;7.22;-0.01468119;-0.0225842;5.790009;0.05469263;-0.01448569;5.837494;1;-1;1;;
Marion;30;7.24;-0.01370567;-0.02302846;5.73262;0.05038291;-0.01576602;5.859726;1;-1;1;;
Marion;30;7.26;-0.01565364;-0.02318373;5.781387;0.04954624;-0.01613456;5.889008;1;-1;1;;
Marion;30;7.28;-0.0149211;-0.02527648;5.806046;0.05038661;-0.01537701;5.790802;1;-1;1;;
Marion;30;7.3;-0.01433855;-0.0236595;5.853821;0.04946011;-0.01508075;5.796646;1;-1;1;;
Marion;30;7.32;-0.01558003;-0.02452388;5.794296;0.04975563;-0.01353824;5.736298;1;-1;1;;
Marion;30;7.34;-0.01815093;-0.02503723;5.772568;0.04972494;-0.01344648;5.769852;1;-1;1;;
Marion;30;7.36;-0.01457316;-0.02449983;5.749985;0.05182928;-0.01434153;5.846207;1;-1;1;;
Marion;30;7.38;-0.01457322;-0.02449983;5.749985;0.05182934;-0.01434159;5.846207;1;-1;1;;
Marion;30;7.4;-0.01430389;-0.02610469;5.723404;0.05093104;-0.01270667;5.778687;1;-1;1;;
Marion;30;7.42;-0.01575378;-0.02478302;5.653259;0.04853362;-0.01553532;5.700745;1;-1;1;;
Marion;30;7.44;-0.01462543;-0.0260247;5.765488;0.05115008;-0.01662943;5.804672;1;-1;1;;
Marion;30;7.46;-0.01554778;-0.02738065;5.761414;0.05232567;-0.01660889;5.789429;1;-1;1;;
Marion;30;7.48;-0.01175034;-0.02674589;5.699661;0.05276442;-0.01652482;5.819626;1;-1;1;;
Marion;30;7.5;-0.01417723;-0.02748495;5.757629;0.05254656;-0.01753539;5.827744;1;-1;1;;
Marion;30;7.52;-0.01167119;-0.02600724;5.759628;0.05486542;-0.01738152;5.873138;1;-1;1;;
Marion;30;7.54;-0.01266825;-0.02700108;5.705872;0.05150759;-0.0154855;5.820969;1;-1;1;;
Marion;30;7.56;-0.01573831;-0.02726263;5.753983;0.05329686;-0.01676053;5.7995;1;-1;1;;
Marion;30;7.58;-0.01500094;-0.02781627;5.700424;0.05078185;-0.01798448;5.722336;1;-1;1;;
Marion;30;7.6;-0.01189637;-0.02797565;5.626266;0.05177844;-0.01580048;5.822937;1;-1;1;;
Marion;30;7.62;-0.01283589;-0.02727127;5.661087;0.05490834;-0.01648334;5.771591;1;-1;1;;
Marion;30;7.64;-0.01308116;-0.02553597;5.606323;0.05643857;-0.01653031;5.734802;1;-1;1;;
Marion;30;7.66;-0.01109129;-0.02203974;5.758911;0.05833834;-0.01648769;5.785431;1;-1;1;;
Marion;30;7.68;-0.01109111;-0.0220398;5.758911;0.05833858;-0.01648775;5.785431;1;-1;1;;
Marion;30;7.7;-0.00754571;-0.02535936;5.655746;0.05772501;-0.01646772;5.866684;1;-1;1;;
Marion;30;7.72;-0.00936389;-0.02417755;5.694489;0.05704582;-0.0174441;5.846695;1;-1;1;;
Marion;30;7.74;-0.007625163;-0.02666849;5.673828;0.06160647;-0.01748565;5.88829;1;-1;1;;
Marion;30;7.76;-0.008013546;-0.02759102;5.696671;0.06314266;-0.02073047;5.837997;1;-1;1;;
Marion;30;7.78;-0.006647229;-0.02913234;5.631439;0.06284469;-0.01804292;5.863007;1;-1;1;;
Marion;30;7.8;-0.01140761;-0.02538165;5.696091;0.05785537;-0.01663655;5.812836;1;-1;1;;
Marion;30;7.82;-0.008456528;-0.02575937;5.657532;0.05877364;-0.01784599;5.85791;1;-1;1;;
Marion;30;7.84;-0.0096232;-0.0228008;5.681793;0.06010312;-0.01664531;5.910416;1;-1;1;;
Marion;30;7.86;-0.008203357;-0.02370253;5.655045;0.05973721;-0.01544487;5.963135;1;-1;1;;
Marion;30;7.88;-0.008203298;-0.02370259;5.655045;0.05973709;-0.01544487;5.963135;1;-1;1;;
Marion;30;7.9;-0.01170665;-0.02595857;5.753784;0.05970156;-0.01642579;5.918121;1;-1;1;;
Marion;30;7.92;-0.01351663;-0.02577418;5.642303;0.0594877;-0.01651135;5.913879;1;-1;1;;
Marion;30;7.94;-0.01276681;-0.0260632;5.698456;0.05667102;-0.01726842;5.948608;1;-1;1;;
Marion;30;7.96;-0.01278901;-0.0275946;5.662247;0.0582872;-0.01695898;5.940094;1;-1;1;;
Marion;30;7.98;-0.01280078;-0.0275785;5.726563;0.05737162;-0.01675269;5.904938;1;-1;1;;
Marion;30;8;-0.01261619;-0.02756202;5.721695;0.05752271;-0.01727375;5.901443;1;-1;1;;
Marion;30;8.02;-0.01287204;-0.02744406;5.720016;0.05803728;-0.0163613;5.902893;1;-1;1;;
Marion;30;8.04;-0.00835982;-0.02817419;5.751007;0.05917484;-0.01411423;5.872055;1;-1;1;;
Marion;30;8.059999;-0.007360727;-0.02860436;5.729935;0.05790615;-0.0143944;5.840073;1;-1;1;;
Marion;30;8.08;-0.006545007;-0.02841991;5.752777;0.05735308;-0.01516545;5.8246;1;-1;1;;
Marion;30;8.099999;-0.009964406;-0.02941829;5.664291;0.05945355;-0.01537806;5.894226;1;-1;1;;
Marion;30;8.12;-0.01498613;-0.03046265;5.615799;0.05515265;-0.01280081;5.833313;1;-1;1;;
Marion;30;8.139999;-0.01015079;-0.0346618;5.532303;0.0522185;-0.02886164;5.53775;1;-1;1;;
Marion;30;8.16;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;8.179999;0;0;-1;0;0;-1;1;-1;1;;
Marion;30;8.2;0;0;-1;0;0;-1;1;-1;1;;
Marion;30;8.22;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;8.24;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;8.26;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;8.28;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;8.3;-0.01489541;-0.02661839;5.61322;0.05372465;-0.01760185;5.82933;1;-1;1;;
Marion;30;8.32;-0.01440895;-0.02733976;5.628632;0.0553633;-0.01324517;5.848801;1;-1;1;;
Marion;30;8.34;-0.01655126;-0.02449936;5.664963;0.05557638;-0.01406288;5.856491;1;-1;1;;
Marion;30;8.36;-0.01723105;-0.0245713;5.729828;0.0591746;-0.01734966;5.861206;1;-1;1;;
Marion;30;8.38;-0.01861197;-0.02701768;5.690125;0.05331594;-0.01912081;5.850677;1;-1;1;;
Marion;30;8.4;-0.0178431;-0.02397516;5.661819;0.0552277;-0.01822346;5.828964;1;-1;1;;
Marion;30;8.42;-0.01485723;-0.02386528;5.684265;0.0547545;-0.01547053;5.857498;1;-1;1;;
Marion;30;8.44;-0.01556808;-0.02256447;5.76886;0.05480486;-0.01570883;5.851517;1;-1;1;;
Marion;30;8.46;-0.01580584;-0.02231234;5.770279;0.05668157;-0.01459351;5.871445;1;-1;1;;
Marion;30;8.48;-0.01580572;-0.02231234;5.770279;0.05668175;-0.01459351;5.871445;1;-1;1;;
Marion;30;8.5;-0.01747769;-0.02163869;5.765274;0.05672884;-0.01437718;5.872711;1;-1;1;;
Marion;30;8.52;-0.01793686;-0.02168289;5.767166;0.05649573;-0.01420835;5.902374;1;-1;1;;
Marion;30;8.54;-0.01772407;-0.02224717;5.765335;0.05605704;-0.01463333;5.914291;1;-1;1;;
Marion;30;8.559999;-0.01806369;-0.0240081;5.788849;0.05544883;-0.01596141;5.915375;1;-1;1;;
Marion;30;8.58;-0.01705799;-0.02446339;5.815552;0.05467647;-0.01653606;5.929459;1;-1;1;;
Marion;30;8.599999;-0.01695624;-0.0243929;5.807495;0.05469531;-0.01663893;5.927841;1;-1;1;;
Marion;30;8.62;-0.01700845;-0.02392977;5.819382;0.0540207;-0.01631036;5.930313;1;-1;1;;
Marion;30;8.639999;-0.01677707;-0.02423629;5.81694;0.05353034;-0.01688647;5.930756;1;-1;1;;
Marion;30;8.66;-0.01239818;-0.02621362;5.79509;0.05637521;-0.01704448;5.892868;1;-1;1;;
Marion;30;8.679999;-0.01239818;-0.02621368;5.79509;0.05637509;-0.01704448;5.892868;1;-1;1;;
Marion;30;8.7;-0.01401353;-0.02463838;5.80661;0.05725932;-0.01728839;5.901794;1;-1;1;;
Marion;30;8.72;-0.014;-0.02397633;5.784271;0.05649954;-0.01726192;5.899155;1;-1;1;;
Marion;30;8.74;-0.01630118;-0.02456897;5.794708;0.05578995;-0.01737109;5.926987;1;-1;1;;
Marion;30;8.76;-0.01607454;-0.02447677;5.820343;0.05591756;-0.01724747;5.927399;1;-1;1;;
Marion;30;8.78;-0.0159125;-0.02409938;5.80899;0.05661601;-0.01734382;5.903168;1;-1;1;;
Marion;30;8.8;-0.01592472;-0.02421767;5.812164;0.05667514;-0.0170517;5.927429;1;-1;1;;
Marion;30;8.82;-0.01649055;-0.024187;5.814133;0.05585349;-0.01693273;5.929672;1;-1;1;;
Marion;30;8.84;-0.0167478;-0.0244354;5.813065;0.05593306;-0.0168792;5.936249;1;-1;1;;
Marion;30;8.86;-0.0170674;-0.02544928;5.818756;0.05594826;-0.01735035;5.932205;1;-1;1;;
Marion;30;8.88;-0.0170674;-0.02544928;5.818756;0.05594838;-0.01735035;5.932205;1;-1;1;;
Marion;30;8.9;-0.01619747;-0.02566749;5.812958;0.0560022;-0.01636514;5.934464;1;-1;1;;
Marion;30;8.92;-0.01298779;-0.02397418;5.754684;0.06210649;-0.01543751;5.937027;1;-1;1;;
Marion;30;8.94;-0.0121755;-0.02283707;5.760483;0.0588941;-0.01445922;5.850052;1;-1;1;;
Marion;30;8.96;-0.01260903;-0.02240795;5.728775;0.05967796;-0.01408437;5.902679;1;-1;1;;
Marion;30;8.98;-0.01268554;-0.02210131;5.727188;0.06005168;-0.01386434;5.894775;1;-1;1;;
Marion;30;9;-0.01311886;-0.02150559;5.726563;0.06022614;-0.01419592;5.9104;1;-1;1;;
Marion;30;9.02;-0.01460707;-0.02164808;5.776062;0.05999714;-0.01482323;5.889267;1;-1;1;;
Marion;30;9.04;-0.01132143;-0.02116936;5.717117;0.05874902;-0.01469147;5.900558;1;-1;1;;
Marion;30;9.059999;-0.009651542;-0.02190286;5.774673;0.06164324;-0.01267511;5.889526;1;-1;1;;
Marion;30;9.08;-0.008985341;-0.02175164;5.789719;0.06416959;-0.01407719;5.923096;1;-1;1;;
Marion;30;9.099999;-0.008985162;-0.02175164;5.789719;0.06416982;-0.01407719;5.923096;1;-1;1;;
Marion;30;9.12;-0.006504864;-0.02053475;5.793854;0.05948186;-0.01313022;5.830032;1;-1;1;;
Marion;30;9.139999;-0.00610283;-0.02237192;5.781189;0.06423807;-0.01405591;5.813339;1;-1;1;;
Marion;30;9.16;-0.0053325;-0.02475414;5.813828;0.06465614;-0.01285902;5.866989;1;-1;1;;
Marion;30;9.179999;-0.00862968;-0.02241254;5.755081;0.06328863;-0.01664478;5.946808;1;-1;1;;
Marion;30;9.2;-0.008147389;-0.02199787;5.770432;0.06340092;-0.01672709;5.910675;1;-1;1;;
Marion;30;9.22;-0.00902608;-0.02140766;5.759247;0.0624246;-0.0133135;5.980011;1;-1;1;;
Marion;30;9.24;-0.009915441;-0.0232099;5.847549;0.06064576;-0.01685482;5.92836;1;-1;1;;
Marion;30;9.26;-0.01598513;-0.02253336;5.707214;0.0553152;-0.01227191;5.917206;1;-1;1;;
Marion;30;9.28;-0.01980868;-0.02766401;5.695618;0.05386412;-0.01975259;5.840805;1;-1;1;;
Marion;30;9.3;-0.02423209;-0.03798634;5.497223;0.04218042;-0.02443182;5.654037;1;-1;1;;
Marion;30;9.32;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.34;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.36;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.38;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.4;0;0.125;-1;0;0.125;-1;1;-1;1;;
Marion;30;9.42;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.44;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.46;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.48;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.5;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.52;0;0.125;-1;0;0.125;-1;1;-1;1;;
Marion;30;9.54;-0.01087049;-0.02194235;5.917328;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.559999;-0.008980304;-0.1104468;5.882355;0.06527466;-0.01385018;6.120667;1;-1;1;;
Marion;30;9.58;-0.008980364;-0.1104469;5.882355;0.06527489;-0.01385018;6.120667;1;-1;1;;
Marion;30;9.599999;-0.006816208;-0.1128003;5.849609;0.0641551;-0.01082256;6.098511;1;-1;1;;
Marion;30;9.62;-0.02468193;-0.1102527;5.781082;0.03342211;-0.1017936;6.08754;1;-1;1;;
Marion;30;9.639999;-0.01175794;-0.02227741;5.903;0.06538177;-0.00900048;6.090424;1;-1;1;;
Marion;30;9.66;-0.006549329;-0.01758862;5.884354;0.06173187;-0.0108878;6.015671;1;-1;1;;
Marion;30;9.679999;-0.01108211;-0.02051339;5.946655;0.06058824;-0.01113188;5.935699;1;-1;1;;
Marion;30;9.7;-0.00784415;-0.02192226;5.909836;0.05576032;-0.008145601;5.858215;1;-1;1;;
Marion;30;9.719999;-0.007650077;-0.02358869;5.938217;0.0608995;-0.0128285;5.974854;1;-1;1;;
Marion;30;9.74;-0.005630761;-0.02539489;5.983734;0.06255585;-0.0160861;5.941284;1;-1;1;;
Marion;30;9.76;-0.006524771;-0.02232412;5.907379;0.06199628;-0.01297501;5.851959;1;-1;1;;
Marion;30;9.78;-0.006524861;-0.02232406;5.907379;0.06199628;-0.01297501;5.851959;1;-1;1;;
Marion;30;9.8;-0.01171306;-0.02356264;5.897919;0.06621486;-0.01934135;5.884644;1;-1;1;;
Marion;30;9.82;-0.01040706;-0.02501389;5.852631;0.06589109;-0.01580951;5.812164;1;-1;1;;
Marion;30;9.84;-0.02236435;-0.03184956;5.650238;0.0683651;-0.01352063;5.753555;1;-1;1;;
Marion;30;9.86;-0.01916307;0.04798502;5.638672;0.06535673;-0.05284387;5.897888;1;-1;1;;
Marion;30;9.88;-0.00756675;-0.01899505;5.827362;0.06565279;-0.01213703;5.890564;1;-1;1;;
Marion;30;9.9;-0.0172269;0.06547749;6.10788;0.06806988;-0.007539958;5.880722;1;-1;1;;
Marion;30;9.92;1;-0.125;-1;1;-0.125;-1;1;-1;1;;
Marion;30;9.94;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.96;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;9.98;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;10;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;10.02;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;10.04;-0.5;-0.5;-1;-0.5;-0.5;-1;1;-1;1;;
Marion;30;10.06;-0.01274285;-0.04148495;5.829788;0.1020815;0.0756067;6.188446;1;-1;1;;
Marion;30;10.08;0.05977017;0.1173885;6.337006;0.0949859;0.08255297;6.165222;1;-1;1;;
Marion;30;10.1;-0.01109412;-0.03083119;5.813461;0.07222873;0.07822055;6.192902;1;-1;1;;
Marion;30;10.12;0.06015027;0.1172481;6.179855;0.1200423;0.07557082;6.260101;1;-1;1;;
Marion;30;10.14;-0.006171793;-0.0296444;5.931702;0.05250049;-0.01535559;5.962845;1;-1;1;;
Marion;30;10.16;-0.02294913;-0.1241606;5.833008;0.05786961;-0.01527688;6.007767;1;-1;1;;
Marion;30;10.18;-0.009408057;0.06183052;5.981247;0.1209074;0.1048796;6.063187;1;-1;1;;
Marion;30;10.2;-0.01077664;0.06307364;6.049149;0.0607006;-0.01515248;6.027893;1;-1;1;;
Marion;30;10.22;0.03580922;0.06172019;6.103287;0.2129999;0.03829688;6.130554;1;-1;1;;
Marion;30;10.24;0.03710502;0.0641982;6.070358;0;-0.125;-1;1;-1;1;;
Marion;30;10.26;0.03572416;0.06513566;6.178513;-1;0.125;-1;1;-1;1;;
Marion;30;10.28;-0.004888773;-0.02680036;5.977432;0.05299121;-0.01827392;6.182312;1;-1;1;;
Marion;30;10.3;0.03357613;0.0668605;6.174194;-0.5;-0.5;-1;1;-1;1;;
Marion;30;10.32;0.01184005;0.07013625;6.111771;0.08978891;0.08256572;6.303467;1;-1;1;;
Marion;30;10.34;-0.008217841;-0.0214659;5.964188;0.05264354;-0.008805692;6.006912;1;-1;1;;
Marion;30;10.36;-0.009526551;-0.02188677;5.868881;0.05161083;-0.005820692;6.058334;1;-1;1;;
Marion;30;10.38;-0.0112454;-0.02470276;5.879669;0.05419588;-0.00584203;5.811996;1;-1;1;;
Marion;30;10.4;-0.01124519;-0.02470276;5.879669;0.05419588;-0.00584203;5.811996;1;-1;1;;
Marion;30;10.42;-0.01464486;-0.02247098;5.921051;0.05725044;-0.01146376;6.00383;1;-1;1;;
Marion;30;10.44;-0.01516506;-0.02317163;5.747955;0.06243527;-0.00877285;5.997818;1;-1;1;;
Marion;30;10.46;-0.009358287;-0.02431753;5.799744;0.06230003;-0.01125315;5.921585;1;-1;1;;
Marion;30;10.48;-0.009358376;-0.02431753;5.799744;0.06229985;-0.01125315;5.921585;1;-1;1;;
Marion;30;10.5;-0.01126662;-0.02055144;5.905548;0.061656;-0.01611286;5.884827;1;-1;1;;
Marion;30;10.52;-0.01272658;-0.01891583;5.88739;0.06240612;-0.0142948;5.918198;1;-1;1;;
Marion;30;10.54;-0.01126233;-0.01825351;5.912537;0.06502515;-0.01434284;5.974213;1;-1;1;;
Marion;30;10.56;-0.009131879;-0.02065036;5.841675;0.0651353;-0.01425657;5.942978;1;-1;1;;
Marion;30;10.58;-0.01033011;-0.02225894;5.851669;0.0630734;-0.01057389;5.87616;1;-1;1;;
Marion;30;10.6;-0.01032993;-0.02225894;5.851669;0.06307358;-0.01057392;5.87616;1;-1;1;;
Marion;30;10.62;-0.01363379;-0.02289379;5.848343;0.0639118;-0.007743359;5.980209;1;-1;1;;
Marion;30;10.64;-0.01155499;-0.02471957;5.931;0.06867909;-0.007851332;6.025177;1;-1;1;;
Marion;30;10.66;-0.01099122;-0.02259332;5.938339;0.06682867;-0.009868801;6.007416;1;-1;1;;
Marion;30;10.68;-0.01019722;-0.02433509;5.932816;0.06638032;-0.01170644;6.081711;1;-1;1;;
Marion;30;10.7;-0.009516209;-0.02591169;5.948044;0.06905198;-0.01024225;6.00882;1;-1;1;;
